date,high,low,open,close,volume
1520445600,175.62,174.44,175.19,175.58,413373
1520443800,175.34,174.79,174.82,175.2,378731
1520442000,174.9,174.27,174.73,174.82,400986
1520440200,175.19,174.7,174.91,174.72,303884
1520438400,175.35,174.7,175.33,174.91,406374
1520436600,175.47,175.01,175.16,175.32,431432
1520434800,175.34,174.66,174.83,175.16,617851
1520433000,175.85,174.82,175.12,174.82,1205630
1520368200,176.79,176.22,176.37,176.67,1778552
1520366400,176.82,176.21,176.68,176.36,326280
1520364600,177,176.215,176.215,176.7,244330
1520362800,176.69,176.14,176.48,176.18,251976
1520361000,177.16,176.34,177.04,176.48,249122
1520359200,177.535,176.96,177.41,177.035,240833
1520357400,177.42,176.57,176.67,177.42,279478
1520355600,177.13,176.64,176.96,176.69,244290
1520353800,176.98,176.41,176.54,176.96,284135
1520352000,177.06,176.35,177,176.55,435415
1520350200,177.79,176.81,177.63,177.01,377018
1520348400,178.25,177.36,177.94,177.63,481097
1520346600,178.24,177.4,178,177.9,1174066
1520281800,177.5,176.82,177.13,176.82,2522845
1520280000,177.59,177.07,177.35,177.15,344069
1520278200,177.39,176.8,176.85,177.35,281746
1520276400,177.42,176.48,177.42,176.83,338271
1520274600,177.44,176.84,177.3,177.4,192905
1520272800,177.73,177.3,177.39,177.32,244394
1520271000,177.4,176.9,177.09,177.39,270384
1520269200,177.6,176.74,177.28,177.08,287893
1520267400,177.41,176.57,176.66,177.28,376478
1520265600,176.87,176.16,176.41,176.67,346171
1520263800,176.465,175.16,175.45,176.4,433314
1520262000,175.82,174.79,175.43,175.44,518230
1520260200,176.58,174.53,175.15,175.33,1315529
1520022600,176.3,175.12,175.17,176.21,3673349
1520020800,175.38,174.62,175.06,175.19,419276
1520019000,175.77,174.74,175.14,175.09,340320
1520017200,175.55,174.82,174.82,175.14,295810
1520015400,175.08,174.12,174.71,174.8,308064
1520013600,175.91,174.66,175.76,174.66,350280
1520011800,176.13,175.04,175.57,175.78,449879
1520010000,175.62,174.89,175,175.58,445060
1520008200,175.28,174.3,175.09,175.05,480242
1520006400,175.15,174.01,174.5,175.09,529571
1520004600,175.24,173.41,173.8,174.52,824339
1520002800,174.16,173.29,173.5,173.82,663256
1520001000,174.31,172.46,172.67,173.52,1740088
1519936200,175.6,173.92,175.35,175,3286559
1519934400,175.85,174.18,174.95,175.37,745623
1519932600,175.1,173.93,174.82,174.94,585858
1519930800,174.81,172.68,173.285,174.78,1040449
1519929000,175.49,173.26,175.46,173.26,952574
1519927200,175.94,174.37,175.92,175.47,684591
1519925400,177.27,175.78,177.2,175.91,584431
1519923600,178.42,177.11,178.37,177.21,519968
1519921800,178.73,178.17,178.31,178.34,309149
1519920000,178.97,178.18,178.38,178.3,349648
1519918200,179.76,178.32,179.2,178.39,580436
1519916400,179.23,177.65,177.9,179.19,744380
1519914600,179.35,177.49,178.65,177.94,1362805
1519849800,179.44,178.05,179.39,178.12,4455461
1519848000,179.62,178.98,179.48,179.36,404661
1519846200,180.28,179.29,180.28,179.47,248152
1519844400,180.49,180.24,180.32,180.28,264481
1519842600,180.35,179.43,179.96,180.32,308108
1519840800,180.01,179.64,179.85,179.94,242222
1519839000,179.99,178.89,179.08,179.87,225133
1519837200,179.41,179.05,179.12,179.09,169086
1519835400,179.74,178.52,179.4,179.12,375562
1519833600,179.79,179.11,179.63,179.39,354371
1519831800,180.61,179.2,180.31,179.64,588475
1519830000,180.48,179.86,179.88,180.3,593271
1519828200,179.92,179.09,179.2,179.87,979670
1519763400,179.39,178.36,179.2,178.39,2545314
1519761600,179.65,178.8,179.51,179.2,485543
1519759800,179.77,179.13,179.36,179.51,350034
1519758000,179.51,178.98,179.5,179.37,398403
1519756200,179.91,179.28,179.61,179.49,413931
1519754400,179.74,179.12,179.31,179.6,299449
1519752600,179.42,178.47,178.49,179.35,351583
1519750800,179.14,178.16,178.79,178.51,445936
1519749000,179.3,178.75,178.99,178.77,355882
1519747200,179.55,178.71,179.03,178.99,435941
1519745400,180.47,178.78,180.28,179.04,762636
1519743600,180.32,179.34,179.41,180.275,1221367
1519741800,179.9,178.84,179,179.4,1305710
1519677000,179.29,178.5,179.04,178.97,2533369
1519675200,179.29,178.8,179,179.04,464562
1519673400,179.39,178.93,179.14,179.01,325197
1519671600,179.32,178.95,178.95,179.14,365043
1519669800,178.99,178.75,178.99,178.95,180009
1519668000,179,178.52,178.54,178.99,244367
1519666200,179,178.35,178.93,178.54,368431
1519664400,179.13,178.5,178.83,178.94,483081
1519662600,178.99,178.56,178.68,178.83,454619
1519660800,178.69,177.6,177.6,178.67,603575
1519659000,177.86,177.3,177.79,177.61,436883
1519657200,178.4,177.56,177.725,177.81,797536
1519655400,178,176.21,176.21,177.725,1649361
1519417800,175.65,175.26,175.48,175.5,3216250
1519416000,175.49,174.96,174.96,175.48,936953
1519414200,175,174.41,174.55,174.96,564179
1519412400,174.61,174.27,174.53,174.56,225274
1519410600,174.57,174.4,174.42,174.53,205006
1519408800,174.57,174.18,174.57,174.42,216053
1519407000,174.64,174.3,174.41,174.58,252318
1519405200,174.75,174.27,174.67,174.42,236881
1519403400,174.78,174.35,174.47,174.67,409417
1519401600,174.58,174.14,174.39,174.46,402824
1519399800,174.45,173.7,173.83,174.4,407853
1519398000,174.28,173.54,174.08,173.83,604118
1519396200,174.62,173.61,173.8,174.09,1191286
1519331400,172.99,172.09,172.63,172.5,2219114
1519329600,172.87,171.81,172.22,172.6,497287
1519327800,173.34,172.1,173.255,172.24,337277
1519326000,173.265,172.71,172.85,173.255,247878
1519324200,173.1,172.32,173.04,172.83,319427
1519322400,173.38,172.555,173.03,173.05,424689
1519320600,173.63,172.74,173.59,173,308574
1519318800,173.905,173.5,173.83,173.59,241857
1519317000,173.95,173.12,173.59,173.82,346030
1519315200,173.91,173.47,173.49,173.56,320598
1519313400,173.9,173.26,173.3,173.5,498462
1519311600,173.525,172.43,172.82,173.3,628124
1519309800,173.35,171.71,171.76,172.82,1134336
1519245000,172.99,171.01,172.64,171.07,3474173
1519243200,173.49,172.05,173.49,172.66,887855
1519241400,174.11,173.31,173.83,173.48,540891
1519239600,174.12,173.1,173.31,173.83,739018
1519237800,173.42,173.01,173.1,173.35,195013
1519236000,173.14,172.76,173.08,173.09,170278
1519234200,173.21,172.66,173.05,173.09,296750
1519232400,173.74,172.79,173.73,173.05,477311
1519230600,174.065,173.57,173.57,173.72,489615
1519228800,173.81,172.99,173.7,173.59,489287
1519227000,173.78,173.28,173.33,173.7,792175
1519225200,173.44,172.83,173.045,173.32,431476
1519223400,173.58,172.45,172.73,173.03,964476
1519158600,172.28,171.68,171.84,171.85,2676932
1519156800,172.77,171.42,172.62,171.85,650456
1519155000,173.55,171.47,173.23,172.59,447792
1519153200,174.15,173.23,174.13,173.24,349199
1519151400,174.17,173.48,173.52,174.1,257209
1519149600,173.81,173.34,173.76,173.54,236406
1519147800,174.12,173.69,174.01,173.77,215813
1519146000,174.24,173.75,174.06,174.03,229311
1519144200,174.26,173.73,174.08,174.08,321781
1519142400,174.1,173.36,173.45,174.07,481849
1519140600,173.8,172.71,173.32,173.44,423698
1519138800,174,172.87,172.87,173.33,741576
1519137000,173.035,171.54,171.87,172.85,1411039
1518813000,173.67,172.43,173.6,172.43,2699057
1518811200,173.81,173.19,173.35,173.56,431134
1518809400,173.75,172.92,173.28,173.38,393069
1518807600,173.45,172.52,173.13,173.28,482932
1518805800,173.82,172.69,173.3,173.11,473634
1518804000,174.5,173.02,174.37,173.29,544570
1518802200,174.81,173.84,174.4,174.35,485090
1518800400,174.46,174.15,174.34,174.41,265734
1518798600,174.5,173.8,174.29,174.3,327978
1518796800,174.56,173.83,174.05,174.22,326894
1518795000,174.58,173.9,173.92,174.02,623976
1518793200,174.03,172.62,173.3,173.92,967065
1518791400,173.89,171.79,172.4,173.28,2589968
1518726600,173,172.5,172.76,172.99,3011805
1518724800,173.09,172.68,172.88,172.75,563981
1518723000,173.02,172.51,172.87,172.89,528013
1518721200,172.94,171.99,171.99,172.87,418469
1518719400,172.26,171.65,171.97,171.97,365804
1518717600,172.77,171.86,172.02,171.96,601727
1518715800,172.07,171.6,171.635,172.03,509721
1518714000,171.65,171.05,171.33,171.63,305377
1518712200,171.68,170.98,171.15,171.31,506122
1518710400,171.17,169.21,169.66,171.14,677255
1518708600,171.46,169.64,171.33,169.67,822966
1518706800,171.48,170.52,171.35,171.34,1174101
1518705000,172.05,169.01,169.85,171.34,2820417
1518640200,167.52,167.12,167.2,167.37,2622602
1518638400,167.51,167.02,167.24,167.2,602342
1518636600,167.3,166.38,166.5,167.21,545213
1518634800,166.6,166.08,166.08,166.47,506509
1518633000,166.2,165.71,165.71,166.08,378461
1518631200,166.15,165.645,165.9,165.72,420429
1518629400,165.97,165.27,165.33,165.91,362483
1518627600,165.5,164.95,165.2,165.3,356259
1518625800,165.81,165.17,165.58,165.2,502649
1518624000,165.72,164.95,165.37,165.55,572214
1518622200,165.55,164.45,164.86,165.35,779385
1518620400,164.98,163.37,163.67,164.87,825291
1518618600,164.31,162.88,163.07,163.66,1560528
1518553800,164.75,164.2,164.5,164.34,1654457
1518552000,164.56,163.81,164.28,164.5,373457
1518550200,164.42,163.78,164.09,164.27,334346
1518548400,164.18,163.4,163.46,164.11,320913
1518546600,163.93,163.26,163.71,163.45,227324
1518544800,164.22,162.75,162.78,163.73,444529
1518543000,163,162.47,162.82,162.77,250461
1518541200,163.11,162.65,162.98,162.86,221605
1518539400,163.17,162.49,162.93,162.97,293966
1518537600,163.61,162.93,163.58,162.97,467134
1518535800,163.78,162.49,162.74,163.64,534414
1518534000,163.07,162.27,162.51,162.73,670560
1518532200,163.27,161.75,161.9,162.49,1517924
1518467400,163.64,162.5,163.61,162.71,5558502
1518465600,163.89,162.91,163.1,163.59,906555
1518463800,163.275,162.81,162.98,163.125,750911
1518462000,163,162.5,162.88,162.97,416714
1518460200,162.98,162.41,162.64,162.88,368929
1518458400,162.68,161.85,162.54,162.64,458652
1518456600,162.87,162.17,162.63,162.52,585815
1518454800,162.76,161.83,162.09,162.63,675192
1518453000,162.12,160.88,161.2,162.09,760192
1518451200,161.51,160.55,160.78,161.2,938871
1518449400,160.82,159.02,159.42,160.77,1151950
1518447600,160.47,158.8,159.57,159.43,1131733
1518445800,160.29,157.51,158.41,159.57,2322684
1518208200,157.16,154.75,154.97,156.41,4630535
1518206400,155.29,153.47,154.63,154.99,839166
1518204600,155.41,153.64,153.9,154.65,1017593
1518202800,155.47,151.61,151.7,153.9,1158565
1518201000,152.48,150.25,151.4,151.72,1129566
1518199200,153.94,150.86,153.9,151.41,987126
1518197400,154.5,151.48,153.77,153.87,1170452
1518195600,155.35,153.6,154.96,153.76,898448
1518193800,156.28,154.86,155.42,154.95,526408
1518192000,156.45,154.92,155.92,155.45,939402
1518190200,157.39,154.74,157.35,155.87,1186086
1518188400,157.89,156.73,157.3,157.34,952612
1518186600,157.81,155.82,157,157.26,1963887
1518121800,159.01,155.05,158.77,155.15,5038743
1518120000,159.38,158.4,158.88,158.76,720364
1518118200,159.29,158.48,159.14,158.9,466680
1518116400,160.12,159.1,159.815,159.18,452855
1518114600,160.27,158.57,158.71,159.79,618731
1518112800,159.92,158.43,158.67,158.7,808134
1518111000,160,157.86,159.42,158.73,1025371
1518109200,160.55,158.92,160.46,159.4,806285
1518107400,161,159.55,159.7,160.41,905879
1518105600,160.5,159.48,160.05,159.71,916251
1518103800,160.52,159.58,159.84,160.06,827231
1518102000,160.89,159.7,160.16,159.81,920091
1518100200,160.78,159.64,160.28,160.12,1553472
1518035400,161.26,159.52,161.045,159.54,3603693
1518033600,161.29,160.27,160.48,161.04,578111
1518031800,161.39,159.87,161.35,160.51,575631
1518030000,161.42,160.4,161.17,161.37,469440
1518028200,161.39,160.35,160.49,161.15,514215
1518026400,160.82,159.07,160.51,160.52,941750
1518024600,161.5,160.11,161.44,160.51,708932
1518022800,161.82,161.13,161.7,161.44,414190
1518021000,162.03,161.28,161.58,161.7,630776
1518019200,162.38,161.55,162.035,161.59,564445
1518017400,162.46,161.36,161.75,162.05,617207
1518015600,162.62,161.56,161.94,161.75,938945
1518013800,163.2,161.12,163,161.95,2226135
1517949000,163.71,162.04,162.83,163.03,4613596
1517947200,162.89,161.55,161.88,162.82,1117561
1517945400,161.96,158.63,158.88,161.85,1055684
1517943600,160.12,158.64,159.2,158.9,575745
1517941800,160.53,158.99,160.39,159.27,602496
1517940000,160.72,159.23,160.48,160.38,527151
1517938200,160.89,159.33,160.38,160.49,779815
1517936400,160.55,158.51,158.56,160.42,804582
1517934600,159.4,156.76,157.58,158.53,644848
1517932800,158.32,156.51,157.83,157.67,764431
1517931000,158.74,156.21,157.57,157.86,888250
1517929200,160.34,156.82,158.73,157.56,1490293
1517927400,161,154,155,158.75,4272218
1517862600,160.22,156.49,160.17,156.49,5662179
1517860800,161.09,156,160.65,160.2,2182265
1517859000,161.89,160.39,161.28,160.65,810915
1517857200,162.47,161.07,162.46,161.28,502120
1517855400,162.47,160.97,161.05,162.43,609298
1517853600,161.52,160.77,161.5,161.06,565754
1517851800,162.03,161.02,161.05,161.53,476316
1517850000,161.79,160.69,161.635,161.07,628308
1517848200,162.66,161.1,162.66,161.62,582120
1517846400,163.84,162.64,163.41,162.64,535472
1517844600,163.56,162.79,163.54,163.42,736983
1517842800,163.87,162.65,163.11,163.54,987514
1517841000,163.2,158,159.18,163.09,3414197
1517603400,161.54,160.1,161.41,160.5,5759241
1517601600,161.87,161,161.64,161.46,905673
1517599800,162.25,161.26,161.28,161.62,827678
1517598000,162.42,161,162.37,161.26,788412
1517596200,162.48,161.78,161.85,162.37,608095
1517594400,162.68,160.89,162.68,161.86,1048887
1517592600,163.05,162.42,163,162.68,858467
1517590800,163.15,162.6,162.93,163,866948
1517589000,163.85,162.88,163.16,162.94,887357
1517587200,163.74,162.74,163.63,163.17,1119921
1517585400,164.18,163.25,163.68,163.64,989905
1517583600,164.07,162.87,163.62,163.68,1563879
1517581800,166.55,163.21,166.34,163.62,4082919
1517517000,168.1,166.81,167.14,167.78,3630402
1517515200,168.1,167.12,168.1,167.13,444026
1517513400,168.12,167.35,167.48,168.1,402824
1517511600,167.6,167.12,167.45,167.53,368366
1517509800,167.97,167.33,167.91,167.5,405659
1517508000,168.16,167.72,167.79,167.91,285291
1517506200,168.59,167.795,168.28,167.81,410165
1517504400,168.62,167.73,168.03,168.29,447129
1517502600,168.05,167.12,167.21,168.04,409386
1517500800,167.34,166.99,167.14,167.2,488018
1517499000,167.46,166.98,167.25,167.14,525104
1517497200,168.2,167.11,167.88,167.22,511343
1517495400,168.25,166.76,167.24,167.88,1438934
1517430600,167.655,167.07,167.45,167.43,3644498
1517428800,167.47,166.755,166.9,167.46,500215
1517427000,167.16,166.75,166.83,166.89,378180
1517425200,167.38,166.5,167.03,166.81,441454
1517423400,167.16,166.92,167.05,167.02,197188
1517421600,167.1,166.68,166.7,167.06,243006
1517419800,167.16,166.69,167.05,166.71,272338
1517418000,167.24,166.66,166.8,167.04,250075
1517416200,167.38,166.72,166.895,166.78,219955
1517414400,167.71,166.88,167.53,166.895,306966
1517412600,168.23,167.36,167.94,167.56,371384
1517410800,168.07,167.4,167.55,167.96,410750
1517409000,168.44,166.86,166.95,167.55,1427915
1517344200,167.05,166.57,166.76,166.97,2562960
1517342400,166.79,166.23,166.31,166.75,429175
1517340600,166.655,165.96,166.38,166.32,360003
1517338800,166.65,165.97,166.03,166.37,418460
1517337000,166.22,165.1,165.25,166.04,378212
1517335200,166,165.15,165.99,165.24,1086825
1517333400,166.45,165.88,166.15,165.99,264902
1517331600,166.28,165.87,165.88,166.15,290963
1517329800,166.77,165.75,166.73,165.93,492852
1517328000,167.37,166.62,167.09,166.72,526460
1517326200,167.33,166.3,167.16,167.1,605897
1517324400,167.24,165.86,166.63,167.17,927846
1517322600,166.92,164.7,165.48,166.68,2960318
1517257800,168.35,167.81,168.12,167.96,3055519
1517256000,168.53,168.13,168.21,168.13,407326
1517254200,168.21,167.76,168.16,168.21,390121
1517252400,168.53,168.07,168.5,168.15,284823
1517250600,168.965,168.45,168.88,168.51,205256
1517248800,168.99,168.705,168.8,168.87,153393
1517247000,168.88,168.44,168.535,168.78,203136
1517245200,169.2,168.48,169.19,168.54,259136
1517243400,169.24,168.62,168.98,169.18,306821
1517241600,169.27,167.92,168.28,168.97,638872
1517239800,168.51,167.08,167.96,168.32,959502
1517238000,168.72,167.72,168.69,167.97,955052
1517236200,170,167.24,170,168.66,2612109
1516998600,171.51,170.86,171.06,171.51,4167356
1516996800,171.36,171,171.05,171.07,426754
1516995000,171.195,170.83,170.89,171.06,263444
1516993200,171.55,170.81,171.09,170.9,397889
1516991400,171.14,170.63,170.79,171.095,303050
1516989600,170.87,170.065,170.25,170.8,322750
1516987800,170.71,170.22,170.71,170.23,354386
1516986000,171.1,170.68,171.1,170.73,227998
1516984200,171.25,170.72,171.22,171.1,276315
1516982400,171.33,170.96,171.31,171.21,258276
1516980600,171.48,170.3,170.67,171.3,421394
1516978800,171.56,170.33,171.51,170.68,658732
1516977000,172,170.78,172,171.5,1392631
1516912200,171.33,170.76,170.94,171.11,2539272
1516910400,171.25,170.54,171.24,170.94,714288
1516908600,171.6,170.78,171.56,171.25,609989
1516906800,172.34,171.41,172.34,171.55,610694
1516905000,172.64,172.29,172.51,172.34,227214
1516903200,172.79,172.16,172.62,172.51,379011
1516901400,173.31,172.62,173.25,172.62,273679
1516899600,173.69,173.21,173.53,173.25,282979
1516897800,173.57,173.31,173.35,173.52,306402
1516896000,173.57,172.98,173.06,173.34,381564
1516894200,173.41,172.72,172.86,173.08,463209
1516892400,173.29,172.26,173.08,172.87,638159
1516890600,174.95,172.47,174.29,173.1,1383586
1516825800,174.48,173.99,174.245,174.22,3281051
1516824000,174.44,173.81,174.33,174.25,426397
1516822200,174.76,173.94,174.295,174.35,368164
1516820400,174.33,173.86,174.16,174.29,354901
1516818600,174.6,173.89,174.02,174.19,378311
1516816800,174.38,173.2,174.37,174,730560
1516815000,174.9,174.35,174.83,174.38,470386
1516813200,175.335,174.71,174.98,174.86,371367
1516811400,175.27,174.57,174.86,174.985,919900
1516809600,175.4,174.67,174.91,174.86,775543
1516807800,175.58,174.89,175.29,174.915,670619
1516806000,175.88,175.01,175.73,175.28,770698
1516804200,177.3,174.8,177.3,175.74,2001770
1516739400,177.75,176.91,177.72,177.04,2680128
1516737600,177.73,176.82,177.02,177.73,471026
1516735800,178.45,177.02,178.33,177.04,703045
1516734000,179.43,177.5,179.34,178.34,766993
1516732200,179.37,179.1,179.11,179.32,213354
1516730400,179.12,178.73,178.81,179.08,173951
1516728600,178.97,178.75,178.77,178.81,133467
1516726800,178.84,178.47,178.51,178.78,159130
1516725000,179.02,178.49,178.77,178.5,277711
1516723200,178.83,178.54,178.59,178.75,347793
1516721400,178.75,177.95,178.1,178.59,374131
1516719600,178.24,177.76,177.95,178.09,538658
1516717800,178.54,176.83,177.28,177.93,1252030
1516653000,177.06,176.7,176.955,177,3518049
1516651200,177.1,176.89,177,176.95,188063
1516649400,177.17,176.82,176.91,177,173959
1516647600,177.48,176.88,177.445,176.91,277163
1516645800,177.67,177.35,177.39,177.445,178204
1516644000,177.62,177.33,177.35,177.4,148087
1516642200,177.47,177.15,177.25,177.34,188548
1516640400,177.48,177.11,177.14,177.25,350967
1516638600,177.16,176.85,176.99,177.13,265244
1516636800,177.23,176.85,177.01,176.99,309360
1516635000,177.44,176.99,177.21,177.01,284460
1516633200,177.4,176.88,177.34,177.16,467638
1516631400,177.78,176.65,177.3,177.32,1311100
1516393800,178.56,177.97,178.54,178.46,4338847
1516392000,178.6,178.31,178.46,178.5,237368
1516390200,178.51,178.26,178.44,178.45,157320
1516388400,178.58,178.26,178.34,178.43,188875
1516386600,178.59,178.31,178.59,178.34,147192
1516384800,178.685,178.45,178.45,178.56,150838
1516383000,178.64,178.35,178.38,178.44,161779
1516381200,178.39,178.02,178.03,178.38,182500
1516379400,178.61,178.01,178.28,178.03,392119
1516377600,178.3,177.43,177.83,178.27,327353
1516375800,178.16,177.58,178.15,177.84,374411
1516374000,178.75,177.76,178.74,178.12,466672
1516372200,179.58,178.38,178.75,178.74,3280990
1516307400,179.45,179.01,179.45,179.26,3489482
1516305600,179.96,179.34,179.93,179.42,309793
1516303800,180.05,179.72,179.98,179.93,189191
1516302000,180.1,179.82,179.93,179.96,217730
1516300200,180.02,179.49,179.49,179.93,249166
1516298400,179.81,179.42,179.71,179.48,173547
1516296600,179.77,179.29,179.4,179.72,212546
1516294800,179.53,179.11,179.28,179.41,176348
1516293000,179.61,178.95,179.39,179.29,222167
1516291200,179.74,179.1,179.17,179.41,281865
1516289400,179.81,179.11,179.16,179.15,410986
1516287600,179.72,178.25,179.71,179.165,738034
1516285800,180.05,178.72,179.47,179.705,1667266
1516221000,179.25,178.63,178.67,179.1,3533419
1516219200,179.15,178.44,178.45,178.67,553364
1516217400,178.56,177.28,177.29,178.46,595285
1516215600,177.41,176.63,176.68,177.29,272950
1516213800,177.51,176.68,177.07,176.7,494921
1516212000,177.3,175.62,175.96,177.07,716721
1516210200,175.99,175.62,175.68,175.95,201347
1516208400,175.77,175.44,175.57,175.67,163906
1516206600,175.89,175.42,175.78,175.56,171193
1516204800,175.9,175.42,175.67,175.73,256353
1516203000,175.79,175.29,175.36,175.68,286003
1516201200,176.05,175.2,175.68,175.34,260079
1516199400,176.2,175.08,176.2,175.67,1085324
1516134600,176.94,176.19,176.79,176.19,2640111
1516132800,176.87,176.3,176.48,176.82,305241
1516131000,176.99,176.14,176.81,176.5,426807
1516129200,177.24,176.73,177.09,176.82,438068
1516127400,177.57,177.05,177.43,177.09,170930
1516125600,177.52,177.02,177.34,177.43,216760
1516123800,177.65,177.15,177.58,177.33,170047
1516122000,177.88,177.51,177.55,177.58,163861
1516120200,178.1,177.41,177.9,177.54,256651
1516118400,178.25,177.33,178.25,177.91,407570
1516116600,178.99,178.18,178.99,178.26,389044
1516114800,179.39,178.73,178.94,179,506722
1516113000,179.11,177.21,178,178.95,1463387
1515789000,177.28,176.8,176.87,177.09,2400237
1515787200,177.17,176.825,177.04,176.86,232156
1515785400,177.35,176.95,177.33,177.01,184102
1515783600,177.32,176.94,177.01,177.32,185676
1515781800,177.1,176.77,176.77,177.01,152797
1515780000,177.03,176.78,176.96,176.78,127349
1515778200,176.97,176.72,176.78,176.95,133393
1515776400,176.85,176.63,176.81,176.78,111891
1515774600,176.96,176.66,176.71,176.81,146562
1515772800,176.82,176.29,176.8,176.72,253719
1515771000,177.05,176.36,176.4,176.82,389486
1515769200,176.39,175.95,175.98,176.39,290909
1515767400,176.33,175.68,175.96,175.96,957816
1515702600,175.3,175.09,175.11,175.28,1576273
1515700800,175.19,175,175.04,175.11,161482
1515699000,175.15,174.96,175.13,175.05,100366
1515697200,175.2,174.96,175.04,175.13,127701
1515695400,175.06,174.905,174.99,175.03,107519
1515693600,175.27,174.98,175.22,174.99,128099
1515691800,175.28,175.09,175.18,175.24,185359
1515690000,175.28,174.95,175.09,175.18,164597
1515688200,175.375,174.98,175.27,175.09,222837
1515686400,175.38,175.15,175.25,175.26,254989
1515684600,175.3,174.84,175.01,175.24,298846
1515682800,175.48,174.82,175.11,175.01,343814
1515681000,175.48,174.51,174.51,175.11,1023702
1515616200,174.3,173.8,173.81,174.29,2103630
1515614400,173.82,173.54,173.72,173.81,233886
1515612600,173.83,173.43,173.57,173.73,208402
1515610800,173.9,173.53,173.7,173.56,227181
1515609000,173.72,173.14,173.19,173.7,143996
1515607200,173.45,173.05,173.37,173.2,153658
1515605400,173.44,173.1,173.1,173.38,128789
1515603600,173.32,173.01,173.2,173.1,203006
1515601800,173.545,173.19,173.42,173.21,199706
1515600000,173.9,173.41,173.57,173.41,225819
1515598200,173.85,173.325,173.59,173.57,277099
1515596400,174.21,173.04,173.34,173.59,456031
1515594600,173.91,173,173.1,173.35,943689
1515529800,174.5,174.2,174.27,174.33,1943840
1515528000,174.81,174.26,174.77,174.27,186434
1515526200,174.79,174.48,174.5,174.78,147954
1515524400,174.77,174.44,174.75,174.51,169727
1515522600,175,174.73,174.945,174.75,155835
1515520800,175.05,174.7,174.77,174.94,205435
1515519000,174.88,174.65,174.75,174.78,180048
1515517200,174.91,174.35,174.53,174.75,190842
1515515400,174.6,173.93,174.18,174.5,177907
1515513600,174.42,173.98,174.03,174.18,228961
1515511800,174.05,173.55,173.85,174.02,273367
1515510000,174.185,173.41,173.65,173.85,465034
1515508200,174.84,173.41,174.54,173.65,1155269
1515443400,174.5,173.93,174.09,174.35,2634447
1515441600,174.46,174.07,174.44,174.07,271656
1515439800,174.64,174.28,174.63,174.44,163615
1515438000,174.71,174.57,174.7,174.63,103614
1515436200,174.86,174.66,174.84,174.7,132894
1515434400,174.92,174.545,174.545,174.83,119448
1515432600,174.84,174.48,174.84,174.54,154396
1515430800,174.95,174.81,174.9,174.84,116793
1515429000,175.03,174.86,174.92,174.91,147453
1515427200,175.13,174.78,174.82,174.92,216393
1515425400,175.095,174.71,174.77,174.81,288817
1515423600,175,174.47,175,174.78,333307
1515421800,175.6,174.28,174.4,175,971836
1515184200,175.29,174.9,174.93,175,3077188
1515182400,174.94,174.75,174.84,174.93,162875
1515180600,175.01,174.66,174.96,174.84,186343
1515178800,175.08,174.88,175.02,174.96,147668
1515177000,175.03,174.76,174.83,175.02,154246
1515175200,175.02,174.78,174.87,174.83,128963
1515173400,174.92,174.565,174.7,174.85,180865
1515171600,174.93,174.71,174.93,174.71,161222
1515169800,175,174.74,174.96,174.93,169814
1515168000,175.17,174.88,175.15,174.95,221920
