date,high,low,open,close,volume
1519837200,239.35,238.69,238.99,238.81,13778
1519835400,240.27,238.14,240.27,238.94,29733
1519833600,240.5,239.5,240.5,240.2,18986
1519831800,242.28,240.35,241.6,240.48,21036
1519830000,241.65,240.89,241.63,241.53,18488
1519828200,242.12,240.82,241.64,241.6,40252
1519763400,241.81,240.72,241.52,240.72,62146
1519761600,241.62,240.99,241.45,241.47,21688
1519759800,242.22,241.36,241.83,241.72,11315
1519758000,242.19,241.38,242.07,241.9,16414
1519756200,242.6,241.77,242.6,242.02,10580
1519754400,242.99,242.33,242.87,242.68,11993
1519752600,243.05,242.43,242.48,242.94,13820
1519750800,242.98,241.81,242.71,242.51,14307
1519749000,243.85,242.65,243.39,242.71,13922
1519747200,243.85,242.54,242.82,243.18,13997
1519745400,244.3,242.53,244.19,242.85,20857
1519743600,244.42,242.84,243.58,244.07,23372
1519741800,244.67,243.18,244.67,243.37,65994
1519677000,244.86,243.53,244.28,244.11,113946
1519675200,244.44,243.4,243.51,244.27,23750
1519673400,244.05,243.29,243.42,243.53,20160
1519671600,243.9,243,243.06,243.49,16398
1519669800,243.39,242.66,243.39,243.01,13288
1519668000,243.41,242.83,242.93,243.41,18407
1519666200,243.06,241.95,242.1,242.93,25060
1519664400,242.33,241.47,241.49,242.06,25117
1519662600,241.59,241.18,241.31,241.51,19106
1519660800,241.54,240.13,240.16,241.34,26254
1519659000,240.9,240.09,240.11,240.16,21979
1519657200,240.78,239.72,240.68,240.09,31638
1519655400,241.45,238.9,239.01,240.72,106872
1519417800,237.11,235.65,235.99,237.03,45198
1519416000,236.05,235.22,235.48,235.97,12351
1519414200,235.47,234.42,234.72,235.43,16711
1519412400,235.02,234.47,234.97,234.71,7959
1519410600,235.41,234.77,235.24,234.97,7115
1519408800,235.36,234.89,235.23,235.18,7836
1519407000,235.52,235.12,235.52,235.19,7915
1519405200,236.12,235.58,236.06,235.58,9870
1519403400,236.68,235.75,236.21,236.17,10774
1519401600,236.71,236.12,236.2,236.3,13527
1519399800,236.62,235.83,235.9,236.2,15180
1519398000,237.4,235.7,237.4,235.89,14001
1519396200,237.83,236.43,236.85,237.46,57873
1519331400,236.26,235.13,235.95,235.82,101460
1519329600,236.34,235.04,235.59,235.91,25134
1519327800,236.75,235.52,236.53,235.59,19199
1519326000,236.6,235.7,235.7,236.6,13779
1519324200,236.03,235.13,235.95,235.65,15587
1519322400,236.6,235.42,236.11,236,16325
1519320600,236.87,235.9,236.34,236.08,20085
1519318800,237.37,236.31,237.27,236.42,19539
1519317000,237.3,236.08,236.52,237.16,18481
1519315200,236.96,235.5,235.89,236.77,28381
1519313400,236.38,235.03,235.43,235.87,37160
1519311600,235.63,233.85,234.31,235.23,36590
1519309800,234.99,232.26,232.26,234.23,89982
1519245000,234.55,232.1,234.18,232.18,84196
1519243200,235.39,233.62,235.38,234.24,30258
1519241400,237.32,235.4,237.27,235.4,18033
1519239600,237.85,236.16,236.35,237.14,20101
1519237800,236.64,236.35,236.49,236.35,8712
1519236000,236.66,236.33,236.48,236.4,9931
1519234200,236.61,236.08,236.38,236.4,18925
1519232400,236.72,236.08,236.54,236.32,18081
1519230600,237.2,236.43,236.79,236.62,14838
1519228800,236.91,236.04,236.67,236.78,27628
1519227000,236.92,235.29,235.31,236.69,30830
1519225200,235.65,233.69,233.92,235.28,36810
1519223400,236.15,233.9,234.71,233.9,65415
1519158600,235.34,234.37,234.8,235.03,73736
1519156800,235.31,233.94,234.71,234.71,28131
1519155000,235.73,234.73,235.41,234.73,23816
1519153200,235.96,235.04,235.78,235.46,22938
1519151400,235.83,234.61,234.61,235.72,12754
1519149600,235.74,234.71,235.7,234.75,18405
1519147800,236.07,235.63,235.63,235.9,9097
1519146000,236.48,235.49,236.35,235.56,14019
1519144200,236.67,235.58,236.62,236.12,12985
1519142400,236.59,235.23,235.4,236.57,17487
1519140600,236,235.2,235.71,235.44,22332
1519138800,236.5,235.32,236.01,235.87,30615
1519137000,236.27,234.24,234.54,235.97,64853
1518813000,237.8,236.66,237.59,236.76,72493
1518811200,237.92,237.24,237.4,237.61,21026
1518809400,237.5,236.53,236.8,237.46,27305
1518807600,237,236.04,236.7,236.83,27036
1518805800,237.32,235.9,236.41,236.52,19628
1518804000,237.23,236.24,237.06,236.44,21662
1518802200,238.43,236.88,237.42,236.99,28450
1518800400,237.57,237.1,237.33,237.39,13010
1518798600,237.45,236.5,236.68,237.3,26408
1518796800,236.94,236.04,236.08,236.65,25429
1518795000,236.28,235.41,235.66,236.04,25613
1518793200,235.78,233.4,233.77,235.77,31779
1518791400,235.39,233.82,234.97,233.82,166397
1518726600,234.89,233.89,234.07,234.89,76569
1518724800,234.37,233.52,233.52,234.09,22582
1518723000,233.9,233.28,233.39,233.53,13348
1518721200,233.5,232.8,232.8,233.41,24682
1518719400,233.18,232.55,232.86,232.795,22138
1518717600,233.25,232.43,232.43,232.86,24620
1518715800,232.44,232.05,232.15,232.35,18706
1518714000,232.65,231.89,232.44,232.16,12217
1518712200,232.6,231.7,232.07,232.38,18292
1518710400,232.01,230.91,231.24,232.01,24527
1518708600,233.09,231.27,232.96,231.27,27557
1518706800,234.76,232.29,234.76,233.13,43502
1518705000,234.9,231.52,232.38,234.88,97910
1518640200,232.6,231.88,232.5,232.05,118866
1518638400,232.83,231.9,231.92,232.56,23910
1518636600,232.02,231,231.01,231.97,15102
1518634800,231.94,231.09,231.37,231.17,20135
1518633000,232.23,231.33,231.52,231.39,17249
1518631200,231.85,230.79,230.86,231.47,19083
1518629400,231,230.05,230.14,230.83,15465
1518627600,230.24,229.52,229.83,230.07,20328
1518625800,230.62,229.71,230.32,229.84,13731
1518624000,230.52,229.26,229.58,230.21,20218
1518622200,231.31,229.39,231.11,229.52,24061
1518620400,231.71,229.12,229.78,230.92,28185
1518618600,230.4,228.47,229.45,229.8,79617
1518553800,231.96,231,231.64,231.35,84865
1518552000,231.76,230.86,231.2,231.65,25201
1518550200,231.34,230.5,231.08,231.25,28732
1518548400,231.57,230.94,231.07,231.1,26993
1518546600,231.14,230.06,230.1,230.99,18417
1518544800,230.3,229.02,229.03,230.15,23932
1518543000,229.47,228.93,229.39,229.09,23152
1518541200,229.63,229.06,229.47,229.3,21831
1518539400,229.63,229.2,229.5,229.42,24084
1518537600,230.28,229.42,230.09,229.42,24386
1518535800,230.42,229.31,230.09,230.16,33286
1518534000,230.92,229.21,230.86,230.08,52869
1518532200,231.49,229.8,230,230.82,115635
1518467400,230.14,228.41,229.89,229.21,84081
1518465600,230.21,229.24,229.32,229.79,92044
1518463800,230.38,229.23,229.9,229.34,34223
1518462000,230.03,229.01,230.03,229.92,20534
1518460200,230.32,228.88,229.45,230,13787
1518458400,229.7,229.09,229.52,229.37,17665
1518456600,229.96,229.27,229.75,229.42,25484
1518454800,230.24,228.91,229.61,229.85,22645
1518453000,229.68,227.69,228.415,229.45,37508
1518451200,228.49,226.66,227.38,228.42,27649
1518449400,227.59,226.18,226.81,227.11,28486
1518447600,227.68,226.12,227.06,226.71,47608
1518445800,228.36,226.63,227.05,226.73,97590
1518208200,226.88,222.91,222.99,225.2,110801
1518206400,223.44,220.45,222.06,222.96,39925
1518204600,223.22,221.3,221.84,222.18,38612
1518202800,223.49,219.74,219.74,221.66,49057
1518201000,221.08,218.25,219.06,219.83,60338
1518199200,220.93,218.76,220.93,219.17,40686
1518197400,221.36,219.19,219.76,221.24,41078
1518195600,220.98,218.86,220.74,219.78,40826
1518193800,222.6,220.62,221.61,220.65,32625
1518192000,223.25,221.24,222.2,221.48,24176
1518190200,222.89,219.17,222.4,221.68,69945
1518188400,223.59,221.68,223.05,222.3,67308
1518186600,225.41,222.55,225.03,222.97,127210
1518121800,226.97,222.65,226.76,222.92,162029
1518120000,227.89,225.94,227.12,226.75,41885
1518118200,228.05,226.66,227.87,227.04,37550
1518116400,228.8,227.8,228.71,228.01,34159
1518114600,229.11,226.81,226.93,228.8,52569
1518112800,228.09,225.39,226.71,227.06,63789
1518111000,228.5,226.07,227.7,226.92,44443
1518109200,228.86,227.06,228.6,227.58,32993
1518107400,229.71,228.13,228.61,228.63,45991
1518105600,230.6,228.57,229.7,228.61,45586
1518103800,231.06,229.39,230.5,229.59,34357
1518102000,232.2,230.24,230.66,230.68,35893
1518100200,233.19,230.41,233.16,230.56,132504
1518035400,236.01,233.11,235.57,233.22,95809
1518033600,235.76,233.83,233.87,235.47,28718
1518031800,234.96,232.83,234.81,233.78,19980
1518030000,234.95,233.86,234.92,234.91,13666
1518028200,235.74,234.2,234.47,234.88,19531
1518026400,236.31,233.85,235.97,234.77,35037
1518024600,236.72,235.6,236.64,235.86,22332
1518022800,237.22,236,236.84,236.41,32696
1518021000,236.95,235.5,236.07,236.9,36429
1518019200,237.52,236.04,236.9,236.11,37851
1518017400,236.86,234.9,235.01,236.71,46671
1518015600,236.32,234.53,235.14,234.99,52544
1518013800,235.69,233.03,233.19,235.27,203857
1517949000,234.54,232.42,232.87,233.64,102965
1517947200,234.21,231.7,231.7,232.98,45646
1517945400,231.73,227.16,227.4,231.58,44428
1517943600,228.28,226.81,227.72,227.45,60543
1517941800,229.12,227.58,229.1,227.68,44872
1517940000,230.36,228.84,230.29,229.21,44357
1517938200,231.71,229.85,230.75,230.51,38419
1517936400,230.88,228.38,228.38,230.75,25607
1517934600,229.33,227.21,228.33,228.29,43605
1517932800,230.2,227.97,229.59,228.41,37857
1517931000,231.22,227.7,229.49,229.67,43409
1517929200,233.2,228.07,231.14,229.35,77727
1517927400,234.1,226.9,227.95,230.69,235037
1517862600,237,231.25,235.08,231.29,220121
1517860800,235.83,226.06,234.45,235.09,200449
1517859000,237.58,234.27,237.27,234.35,102225
1517857200,239.56,237.26,239.32,237.26,50469
1517855400,239.47,237.92,238.4,239.35,49457
1517853600,240.42,237.53,240.42,238.36,65127
1517851800,241.23,240.05,240.48,240.46,43868
1517850000,242.26,240.29,242.1,240.32,65754
1517848200,243.21,241.67,243.17,242.12,56665
1517846400,244.27,243,243.91,243.16,49105
1517844600,244.34,242.84,243.8,243.69,54220
1517842800,244.26,241.83,242.3,243.79,63781
1517841000,244,242.07,243.18,242.5,164729
1517603400,246.55,244.96,246.53,245.02,94202
1517601600,246.88,245.49,245.99,246.51,27428
1517599800,246.81,245.85,246.39,246.01,21028
1517598000,247.06,246.21,246.79,246.33,21479
1517596200,247.9,246.69,247.89,246.75,20460
1517594400,248.09,247.14,247.31,247.93,19281
1517592600,247.9,247.07,247.07,247.41,32540
1517590800,247.12,245.91,246.36,246.98,20228
1517589000,247.25,246.26,246.77,246.33,27351
1517587200,247.63,246.39,247.63,246.72,20804
1517585400,248.08,247.1,248.03,247.61,29539
1517583600,248.35,247.17,248.09,248.11,41357
1517581800,248.73,245.93,245.97,248.41,91633
1517517000,247.94,246.83,247.36,247.85,78718
1517515200,248.58,247.4,247.9,247.4,19942
1517513400,248.11,247.03,247.46,247.96,28500
1517511600,247.98,247.26,247.89,247.46,25912
1517509800,249.11,247.68,249.11,247.94,22422
1517508000,249.95,249.09,249.75,249.13,10172
1517506200,250,249.67,249.69,249.74,7364
1517504400,249.87,249.54,249.67,249.63,13390
1517502600,249.93,249.19,249.19,249.67,20159
1517500800,249.38,248.39,248.39,249.22,22134
1517499000,248.6,247.79,248.38,248.43,14190
1517497200,249.2,248.08,248.68,248.43,26344
1517495400,249.24,246.69,247.44,248.67,117501
1517430600,250.72,250,250.12,250.54,91992
1517428800,250.38,249.74,250.38,250.09,26247
1517427000,250.61,249.61,250.41,250.3,22916
1517425200,251.45,250.11,251.08,250.45,39410
1517423400,252.47,251,252.47,251.16,31352
1517421600,252.79,252.35,252.65,252.51,11195
1517419800,252.6,252.06,252.06,252.6,7576
1517418000,252.22,251.26,251.42,252.11,9697
1517416200,251.96,251.4,251.75,251.4,11029
1517414400,252.49,251.75,252.37,251.75,13020
1517412600,253.02,252.03,252.51,252.4,20686
1517410800,253.12,251.64,251.64,252.37,30720
1517409000,251.89,250.42,250.77,251.6,74597
1517344200,252.34,251.46,252.31,251.56,76249
1517342400,252.28,251.71,251.96,252.27,23357
1517340600,252.4,251.88,252.33,251.98,12630
1517338800,252.5,252.03,252.48,252.3,16830
1517337000,252.59,252.28,252.33,252.42,9427
1517335200,252.91,252.11,252.91,252.28,9075
1517333400,252.96,251.93,251.93,252.96,10820
1517331600,252.23,251.46,251.91,251.88,12491
1517329800,252.51,251.84,252.51,251.84,17514
1517328000,253.4,252.28,253.14,252.37,19142
1517326200,253.32,252.4,252.59,253.08,18570
1517324400,253.94,252.21,253.73,252.48,30848
1517322600,255.59,253.41,255.59,253.8,86470
1517257800,256.76,255.97,256.55,256.01,60679
1517256000,257.76,256.33,257.38,256.65,18335
1517254200,257.69,257.11,257.59,257.53,11969
1517252400,258.1,257.5,257.78,257.56,9883
1517250600,257.98,257.55,257.68,257.8,7097
1517248800,258.17,257.63,258.16,257.72,7375
1517247000,258.27,257.7,257.94,258.21,7550
1517245200,257.93,257.32,257.4,257.93,10333
1517243400,258.05,257.23,258.05,257.42,22931
1517241600,258.59,257.68,258.24,258.06,18514
1517239800,258.78,257.42,258.74,258.19,15568
1517238000,258.77,256.8,257.62,258.77,21269
1517236200,259.17,256.62,258.9,257.51,69720
1516998600,258.7,257.9,258.05,258.57,74029
1516996800,258.04,257.39,257.39,258.04,23701
1516995000,257.59,257.28,257.38,257.39,18847
1516993200,257.75,257.28,257.75,257.33,15287
1516991400,258.16,257.37,257.84,257.725,18924
1516989600,258,257.43,257.9,257.84,14524
1516987800,258.44,257.82,257.93,257.9,13197
1516986000,258.49,257.6,258.38,258,14357
1516984200,259.77,258.11,258.7,258.33,35550
1516982400,258.83,257.74,257.75,258.65,29636
1516980600,258.6,257.1,257.63,257.83,50139
1516978800,257.83,255.27,255.35,257.65,48605
1516977000,255.99,253.49,253.49,255.27,132986
1516912200,252.81,251.48,251.86,252.36,69404
1516910400,252.31,251.5,251.98,251.9,23453
1516908600,253.06,251.72,252.93,251.97,25074
1516906800,253.94,252.49,253.93,252.88,18899
1516905000,254.3,253.36,253.8,253.96,8641
1516903200,254.1,253.65,253.89,253.82,7197
1516901400,253.99,252.77,253.58,253.92,15673
1516899600,254.57,253.6,254.31,253.62,16283
1516897800,254.72,253.88,253.88,254.35,21035
1516896000,254.03,253.42,253.61,253.91,14355
1516894200,254.14,253.06,253.55,253.55,23033
1516892400,253.84,249.36,249.79,253.38,36747
1516890600,250.74,247.11,250,249.88,190579
1516825800,248.53,247.6,248.39,248.08,147587
1516824000,248.54,247.99,248.18,248.37,24484
1516822200,248.44,247.9,248.145,248.21,15004
1516820400,248.16,247.48,247.48,248.16,18840
1516818600,247.595,246.66,246.69,247.48,12755
1516816800,247.03,246.36,246.83,246.76,17510
1516815000,247.52,246.65,247.43,246.89,13531
1516813200,248.14,247.23,247.9,247.39,15772
1516811400,247.98,247.33,247.74,247.9,22529
1516809600,248.5,247.65,247.94,247.93,26062
1516807800,247.83,246.26,246.35,247.83,26685
1516806000,247.35,246.32,247.27,246.32,26431
1516804200,248.24,247.04,247.99,247.13,73458
1516739400,246.5,246.1,246.12,246.24,50595
1516737600,246.42,246.13,246.3,246.13,11961
1516735800,246.2,245.77,245.77,246.2,10683
1516734000,246.14,245.71,246.07,245.75,8048
1516732200,246.2,245.82,245.86,246.07,6832
1516730400,246.09,245.811,245.87,245.86,5460
1516728600,245.95,245.55,245.55,245.88,4406
1516726800,245.96,245.43,245.93,245.5,5927
1516725000,246.41,245.73,246.32,245.9,13207
1516723200,246.47,246.15,246.33,246.28,14359
1516721400,246.38,245.62,245.71,246.38,9812
1516719600,246.13,245.12,245.92,245.69,25049
1516717800,247.12,245.92,246.92,245.96,49215
1516653000,247.35,246.75,246.89,247.35,41060
1516651200,247.08,246.76,247,246.85,11497
1516649400,247.08,246.68,246.86,247.05,13477
1516647600,247.51,246.82,247.51,246.87,9567
1516645800,247.53,247.03,247.18,247.49,9136
1516644000,247.27,246.81,246.86,247.17,7762
1516642200,247.09,246.76,246.82,246.88,9871
1516640400,246.78,246.48,246.49,246.78,6970
1516638600,246.58,245.72,245.72,246.58,17542
1516636800,245.92,245.15,245.32,245.69,14887
1516635000,245.95,245.18,245.22,245.41,23534
1516633200,246,245.08,246,245.19,21395
1516631400,247.88,245.97,247,246.04,54686
1516393800,248.19,247.63,247.86,248.18,70149
1516392000,247.85,247.2,247.64,247.85,15358
1516390200,248.15,247.6,248.02,247.6,15084
1516388400,248.47,247.72,247.72,248.05,19851
1516386600,247.73,247.29,247.53,247.73,7379
1516384800,247.54,247.16,247.54,247.5,6496
1516383000,247.61,247.32,247.49,247.54,5493
1516381200,247.6,247.19,247.3,247.56,7088
1516379400,247.56,247.03,247.49,247.31,8534
1516377600,247.51,247.13,247.51,247.44,10355
1516375800,247.71,246.49,246.65,247.49,12911
1516374000,246.94,246.15,246.52,246.87,12778
1516372200,246.76,245.7,246.71,246.67,319090
1516307400,246.07,245.36,245.64,245.92,68008
1516305600,246.1,245.64,245.92,245.67,11677
1516303800,246.19,245.75,246.15,245.94,15351
1516302000,246.29,245.45,245.45,246.1,9457
1516300200,245.52,244.94,245.19,245.44,15140
1516298400,245.51,244.96,245.01,245.14,10665
1516296600,245.66,245,245.64,245,10303
1516294800,245.7,245.44,245.44,245.68,10202
1516293000,245.93,245.08,245.83,245.5,24947
1516291200,246.43,245.7,246.32,245.91,23846
1516289400,247.27,246.2,247.04,246.35,19132
1516287600,248,246.67,247.93,246.98,20294
1516285800,249,247.9,248.45,248,50983
1516221000,248.44,248.09,248.27,248.18,80556
1516219200,248.42,247.99,248.1,248.26,17008
1516217400,248.13,247.79,247.97,247.99,21495
1516215600,248.23,247.772,247.85,247.91,11972
1516213800,247.98,247.73,247.841,247.84,7857
1516212000,248.291,247.79,248.16,247.86,9532
1516210200,248.41,247.71,247.78,248.28,11728
1516208400,248.26,247.52,248.22,247.76,8780
1516206600,248.51,248.06,248.36,248.2,11238
1516204800,248.49,247.08,247.08,248.31,20278
1516203000,247.42,246.24,246.43,247.13,12838
1516201200,247.37,246.35,246.89,246.35,29340
1516199400,247.5,245.96,246.82,246.95,132267
1516134600,244.89,244.46,244.88,244.72,95007
1516132800,244.91,244.03,244.03,244.91,26740
1516131000,244.74,243.86,244.4,244,17856
1516129200,245.04,244.41,244.76,244.5,22073
1516127400,245.46,244.6,245.16,244.73,10814
1516125600,245.54,245.04,245.54,245.05,18771
1516123800,245.53,244.98,245.24,245.53,16000
1516122000,245.62,245.15,245.49,245.23,15187
1516120200,246.53,245.24,246.53,245.39,19070
1516118400,246.71,246.19,246.34,246.62,21661
1516116600,246.92,246.12,246.92,246.18,18234
1516114800,247.19,245.8,245.9,247.19,23661
1516113000,246.04,245.21,245.21,245.96,62218
1515789000,244.8,244.34,244.56,244.53,44418
1515787200,244.55,244.09,244.09,244.53,12820
1515785400,244.83,244.08,244.81,244.16,9569
1515783600,244.95,244.45,244.75,244.87,10648
1515781800,245,244.64,244.92,244.74,7093
1515780000,245.3,244.85,245.18,244.94,10205
1515778200,245.39,244.84,245.26,245.17,10553
1515776400,245.98,245.24,245.86,245.29,8292
1515774600,246,245.37,245.55,245.95,12811
1515772800,245.83,245.39,245.48,245.49,13409
1515771000,245.59,244.67,244.79,245.5,18457
1515769200,244.86,243.72,243.83,244.86,8221
1515767400,244,242.58,243.25,243.97,55666
1515702600,242.34,241.66,241.73,242.31,38664
1515700800,241.89,241.29,241.45,241.79,12315
1515699000,241.72,241.15,241.61,241.38,12713
1515697200,241.62,241.36,241.49,241.61,8370
1515695400,241.78,241.33,241.73,241.49,7899
1515693600,241.66,241.3,241.31,241.65,4760
1515691800,241.42,241.12,241.12,241.37,12874
1515690000,241.32,240.97,240.99,241.09,10078
1515688200,241.04,240.84,240.99,240.98,11200
1515686400,241.29,240.71,240.73,241.05,12559
1515684600,240.9,240.32,240.72,240.73,10342
1515682800,241.08,240.21,240.99,240.71,15079
1515681000,241,239.88,240.74,240.95,51486
1515616200,241.5,241.06,241.36,241.16,73932
1515614400,241.9,241.24,241.66,241.38,26026
1515612600,241.89,241.22,241.25,241.65,19985
1515610800,241.99,241.21,241.99,241.29,25084
1515609000,242.57,241.97,242.14,241.99,12553
1515607200,242.15,241.16,241.42,242.12,33246
1515605400,241.66,241.35,241.52,241.4,9382
1515603600,241.7,241.16,241.19,241.51,12546
1515601800,241.39,240.59,240.83,241.19,13398
1515600000,240.98,240.51,240.67,240.83,14009
1515598200,241.06,240.61,241,240.69,14379
1515596400,241.01,240.04,240.41,240.98,18309
1515594600,241.36,240.08,241,240.39,61311
1515529800,241.55,241.19,241.19,241.31,57764
1515528000,241.33,241.11,241.25,241.17,13842
1515526200,241.62,241.27,241.45,241.27,9147
1515524400,241.75,241.4,241.75,241.46,6653
1515522600,241.77,241.52,241.64,241.69,5581
1515520800,241.59,241.42,241.51,241.59,6804
1515519000,241.62,241.12,241.12,241.49,5455
1515517200,241.51,241.08,241.51,241.13,11287
1515515400,241.65,241.2,241.22,241.51,10643
1515513600,241.32,240.92,241.08,241.22,14477
1515511800,241.23,240.87,241,241.07,15762
1515510000,241.06,240.79,240.86,241.05,18577
1515508200,241.46,239.6,239.7,240.92,102782
1515443400,239.8,239.42,239.475,239.7,48534
1515441600,239.78,239.45,239.69,239.475,7072
1515439800,239.6,239.21,239.42,239.6,7688
1515438000,239.73,239.27,239.71,239.38,8319
1515436200,239.9,239.68,239.74,239.79,6940
1515434400,239.88,239.65,239.81,239.84,6886
1515432600,240.03,239.57,240.03,239.78,5421
1515430800,240.34,240.04,240.08,240.04,6490
1515429000,240.65,240.1,240.41,240.1,7498
1515427200,240.79,240.4,240.55,240.41,8093
1515425400,240.73,240.22,240.62,240.56,6283
1515423600,240.92,240.46,240.46,240.5,15290
1515421800,240.62,239.43,240,240.44,77577
1515184200,240.9,240.2,240.42,240.46,77243
1515182400,240.6,239.22,239.29,240.41,27712
1515180600,239.51,238.96,238.96,239.25,13707
1515178800,238.98,238.26,238.32,238.93,9174
1515177000,238.37,238.1,238.1,238.32,6129
1515175200,238.11,237.98,238.08,238.11,5343
1515173400,238.24,237.79,238.08,237.97,8741
1515171600,238.27,238.07,238.27,238.11,7350
1515169800,238.37,237.87,238.17,238.28,5167
1515168000,238.38,238.07,238.26,238.15,7831
1515166200,238.37,237.83,237.91,238.33,5470
1515164400,238.85,237.82,238.37,237.9,14507
1515162600,239.59,238.1,238.65,238.27,47294
1515097800,238.92,238.45,238.91,238.67,46651
